year,age,networth,networth_infadj,wgt,income,wageinc,bussefarminc,intdivinc,kginc,ssretinc,transfothinc,income_infadj
2010,46,390070.4119850187,463865.58390440757,4971.525719810943,97154.86718817876,0.0,97154.86718817876,0.0,0.0,0.0,0.0,115535.03627219635
2010,47,1282479.4007490636,1525104.2832151216,3590.1907734795595,131853.03404109972,129077.18069286605,27.758533482336784,1943.0973437635748,83.27560044701035,0.0,0.0,156797.54922655216
2010,47,1283708.6142322097,1526566.0445089382,3492.1343448894527,131853.03404109972,129077.18069286605,27.758533482336784,1943.0973437635748,83.27560044701035,0.0,0.0,156797.54922655216
2010,47,1282342.8214731587,1524941.8652935866,3317.0009776138772,130465.10736698288,130465.10736698288,27.758533482336784,1943.0973437635748,69.39633370584195,0.0,0.0,155147.04870837793
2010,47,1282342.8214731587,1524941.8652935866,3685.8312689150603,131853.03404109972,129077.18069286605,27.758533482336784,1956.9766105047431,83.27560044701035,0.0,0.0,156797.54922655216
2010,47,1282342.8214731587,1524941.8652935866,3486.058551570769,130465.10736698288,129077.18069286605,27.758533482336784,1929.2180770224065,69.39633370584195,0.0,0.0,155147.04870837793
2010,47,130238992.75905119,154878156.78165168,26.345438318451407,19139508.83607121,1075643.1724405505,18390028.43204812,502429.4560302958,0.0,0.0,0.0,22760402.145622678
2010,47,131724838.70162298,156645101.35003266,28.2714852276609,19139508.83607121,1154754.9928652102,18390028.43204812,494101.8959855947,0.0,0.0,0.0,22760402.145622678
2010,47,127450453.68289638,151562070.0776684,27.144338086847462,18709251.567094993,1043720.858935863,18390028.43204812,600972.2498925913,0.0,0.0,0.0,22248746.984988667
2010,47,132088276.1548065,157077295.4392377,25.1095109195816,19139508.83607121,1179737.6729993133,18390028.43204812,589868.8364996567,0.0,0.0,0.0,22760402.145622678
2010,47,122514615.2309613,145692448.81130937,25.150332532153865,17612789.494542688,1075643.1724405505,15641933.617296778,587092.9831514229,0.0,0.0,0.0,20944851.57563102
2010,53,249011.33583021222,296120.3545428977,4815.984337362791,95766.9405140619,0.0,95766.9405140619,0.0,0.0,0.0,0.0,113884.5357540221
2010,53,255567.14107365793,303916.4147765853,4851.285726481305,56904.99363879041,0.0,58292.92031290724,0.0,0.0,0.0,0.0,67670.52124514357
2010,53,267831.9600499376,318501.5441304424,4834.873080052962,49965.36026820621,0.0,49965.36026820621,0.0,0.0,0.0,0.0,59418.018654272404
2010,53,255225.69288389513,303510.3699727474,4711.956351565312,45801.58024585569,0.0,45801.58024585569,0.0,0.0,0.0,0.0,54466.51709974969
2010,53,272584.9188514357,324153.6877998658,4818.816792752774,59680.84698702408,0.0,61068.77366114093,0.0,0.0,0.0,0.0,70971.52228149203
2010,66,4916.853932584269,5847.045175265642,4647.9155269964485,12907.718069286606,0.0,0.0,0.0,0.0,11658.584062581449,1249.1340067051553,15349.654819020372
2010,66,5053.433208489389,6009.4630968008,4648.9252157639,12907.718069286606,0.0,0.0,0.0,0.0,11658.584062581449,1249.1340067051553,15349.654819020372
2010,66,4916.853932584269,5847.045175265642,4644.38199764184,12907.718069286606,0.0,0.0,0.0,0.0,11658.584062581449,1249.1340067051553,15349.654819020372
2010,66,4916.853932584269,5847.045175265642,4640.084035531826,12907.718069286606,0.0,0.0,0.0,0.0,11658.584062581449,1249.1340067051553,15349.654819020372
2010,66,5053.433208489389,6009.4630968008,4651.4585997762415,12907.718069286606,0.0,0.0,0.0,0.0,11658.584062581449,1249.1340067051553,15349.654819020372
2010,32,-50766.51685393258,-60370.741434617754,5474.268492577548,117973.76729993134,104094.50055876294,13879.266741168394,0.0,0.0,0.0,0.0,140292.54404480985
2010,32,-28640.674157303372,-34059.038145922364,5499.556185468447,117973.76729993134,104094.50055876294,13879.266741168394,0.0,0.0,0.0,0.0,140292.54404480985
2010,32,-53375.181023720346,-63472.92373593924,5545.375016334308,117973.76729993134,104094.50055876294,13879.266741168394,0.0,0.0,0.0,0.0,140292.54404480985
2010,32,-53375.181023720346,-63472.92373593924,5438.241099311194,117973.76729993134,104094.50055876294,13879.266741168394,0.0,0.0,0.0,0.0,140292.54404480985
2010,32,-50629.937578027464,-60208.3235130826,5456.931040952078,117973.76729993134,104094.50055876294,13879.266741168394,0.0,0.0,0.0,0.0,140292.54404480985
2010,68,2254923.845193508,2681519.8845454375,1497.7608475682396,803609.5443136499,0.0,630118.710049045,0.0,0.0,173490.8342646049,0.0,955639.8000228811
2010,68,3432237.2034956305,4081562.3681784887,2553.146905357059,803609.5443136499,0.0,630118.710049045,0.0,0.0,173490.8342646049,0.0,955639.8000228811
2010,68,2659198.501872659,3162276.9322895017,1416.4661653690227,803609.5443136499,0.0,630118.710049045,0.0,0.0,173490.8342646049,0.0,955639.8000228811
2010,68,2201657.9275905117,2618176.895146726,1498.1032036002,803609.5443136499,0.0,630118.710049045,0.0,0.0,173490.8342646049,0.0,955639.8000228811
2010,68,2644174.781523096,3144410.960920634,1444.610771441041,803609.5443136499,0.0,630118.710049045,0.0,0.0,173490.8342646049,0.0,955639.8000228811
2010,67,2474338.4519350813,2942444.275491667,3147.5136992255507,99930.72053641242,0.0,97154.86718817876,1096.4620725523027,-69396.33370584196,23594.753459986263,0.0,118836.03730854481
2010,67,2620478.277153558,3116231.4515342847,2974.8289255515,106870.3539069966,0.0,104094.50055876294,957.669405140619,-69396.33370584196,24982.680134103106,0.0,127088.53989941595
2010,67,2576772.9088639203,3064257.7166430345,2989.683872914475,108258.28058111346,0.0,108258.28058111346,929.9108716582822,-69396.33370584196,24982.680134103106,0.0,128739.04041759021
2010,67,2188887.765293383,2602990.819483189,3144.555859143712,108258.28058111346,0.0,104094.50055876294,943.7901383994507,-69396.33370584196,23594.753459986263,0.0,128739.04041759021
2010,67,2264006.3670411985,2692320.6763275256,3031.1507161033637,101318.64721052925,0.0,98542.79386229558,874.3938046936087,-69396.33370584196,24982.680134103106,0.0,120486.53782671902
2010,36,21210.76154806492,25223.50321440984,4213.813936540421,77723.893750543,77723.893750543,0.0,0.0,0.0,0.0,0.0,92428.02901775706
2010,36,21197.10362047441,25207.261422256328,4252.522393351894,79111.82042465983,80499.74709877667,0.0,0.0,0.0,0.0,0.0,94078.5295359313
2010,36,21292.70911360799,25320.953967330934,4268.781443103832,76335.96707642615,76335.96707642615,0.0,0.0,0.0,0.0,0.0,90777.52849958283
2010,36,21279.051186017477,25304.712175177418,4171.046956145632,87439.38046936087,87439.38046936087,0.0,0.0,0.0,0.0,0.0,103981.5326449767
2010,36,21401.972534332086,25450.88830455906,4239.825998216949,74948.04040230931,73560.11372819247,0.0,0.0,0.0,0.0,0.0,89127.0279814086
2010,33,36193.50811485643,43040.74920681653,3918.0170366111574,73560.11372819247,72172.18705407564,0.0,0.0,0.0,0.0,0.0,87476.52746323436
2010,33,-1434.0823970037454,-1705.3881761191458,3892.235145302357,77723.893750543,77723.893750543,0.0,0.0,0.0,0.0,0.0,92428.02901775706
2010,33,14750.561797752809,17541.135525796926,3939.367743610658,86051.45379524403,84663.52712112719,0.0,0.0,0.0,0.0,0.0,102331.03212680247
2010,33,26359.80024968789,31346.65885628525,3884.9054397402842,84663.52712112719,83275.60044701035,0.0,0.0,0.0,0.0,0.0,100680.53160862823
2010,33,20869.313358302123,24817.458410571948,3912.4977001438247,79111.82042465983,80499.74709877667,0.0,0.0,0.0,0.0,0.0,94078.5295359313
2010,83,476661.6729088639,566838.546157697,7469.879135378853,18043.04676351891,0.0,0.0,596.8084698702409,0.0,18043.04676351891,0.0,21456.506736265033
2010,83,476661.6729088639,566838.546157697,7551.722596273759,19430.97343763575,0.0,0.0,596.8084698702409,0.0,19430.97343763575,0.0,23107.007254439264
2010,83,476661.6729088639,566838.546157697,7718.1352602264715,18043.04676351891,0.0,0.0,596.8084698702409,0.0,19430.97343763575,0.0,21456.506736265033
2010,83,476661.6729088639,566838.546157697,7372.515725776573,19430.97343763575,0.0,0.0,596.8084698702409,0.0,18043.04676351891,0.0,23107.007254439264
2010,83,476661.6729088639,566838.546157697,7503.32386306259,19430.97343763575,0.0,0.0,596.8084698702409,0.0,18043.04676351891,0.0,23107.007254439264
2010,57,6074499.875156055,7223699.478197631,1373.4059345930937,241499.24129633,241499.24129633,0.0,31922.313504687303,0.0,0.0,0.0,287187.09016231657
2010,57,3403009.238451935,4046804.932969965,3402.9308725431374,659265.1702054986,458015.80245855695,0.0,27758.53348233679,0.0,0.0,0.0,783987.7461327608
2010,57,2932493.6329588015,3487275.19328135,3410.304513468741,416378.00223505177,365024.71529272874,0.0,596.8084698702409,0.0,0.0,0.0,495150.15545227
2010,57,3206198.501872659,3812760.7080378043,3529.214782923786,345593.7418550929,344205.8151809761,0.0,6939.633370584197,0.0,0.0,0.0,410974.6290253841
2010,57,4635500.624219725,5512464.256903219,1253.569124028732,595420.543196124,671756.5102725503,0.0,3886.1946875271497,0.0,0.0,0.0,708064.7222967461
2010,57,3105129.8377028713,3692571.446101788,3349.821456864157,37474.02020115466,9021.523381759454,23594.753459986263,1679.3912756813754,3608.609352703782,0.0,0.0,44563.5139907043
2010,57,2826234.956304619,3360914.050326998,3386.9220267471705,37474.02020115466,9021.523381759454,22206.826785869427,1679.3912756813754,3608.609352703782,0.0,0.0,44563.5139907043
2010,57,2799055.6803995008,3328592.8839415023,3394.683524467491,36086.09352703782,8882.73071434777,22206.826785869427,1679.3912756813754,3608.609352703782,0.0,0.0,42913.01347253007
2010,57,2963087.390761548,3523656.8077052254,3512.740569003009,37474.02020115466,9021.523381759454,23594.753459986263,1679.3912756813754,3608.609352703782,0.0,0.0,44563.5139907043
2010,57,2810255.18102372,3341911.1535073845,3499.131885110563,37474.02020115466,9021.523381759454,22206.826785869427,1679.3912756813754,3608.609352703782,0.0,0.0,44563.5139907043
2010,43,6173.383270911361,7341.290053389084,3252.567710790812,23594.753459986263,13879.266741168394,0.0,0.0,0.0,0.0,10131.864721052925,28058.508808961964
2010,43,6187.041198501873,7357.5318455425995,3244.616337367179,23594.753459986263,13879.266741168394,0.0,0.0,0.0,0.0,10131.864721052925,28058.508808961964
2010,43,6187.041198501873,7357.5318455425995,3240.4263786525157,24982.680134103106,13879.266741168394,0.0,0.0,0.0,0.0,10131.864721052925,29709.009327136202
2010,43,6173.383270911361,7341.290053389084,3268.9294623033543,24982.680134103106,13879.266741168394,0.0,0.0,0.0,0.0,10131.864721052925,29709.009327136202
2010,43,6036.803995006242,7178.872131853927,3265.8660712028754,23594.753459986263,13879.266741168394,0.0,0.0,0.0,0.0,9993.072053641243,28058.508808961964
2010,38,13630.611735330836,16209.30856920864,4095.0823231120494,69396.33370584196,69396.33370584196,0.0,0.0,0.0,0.0,0.0,82525.02590871166
2010,38,49919.725343320846,59363.75032109978,4120.38210786096,69396.33370584196,69396.33370584196,0.0,0.0,0.0,0.0,0.0,82525.02590871166
2010,38,9970.287141073657,11856.50827206644,4133.400194364888,69396.33370584196,69396.33370584196,0.0,0.0,0.0,0.0,0.0,82525.02590871166
2010,38,55738.0024968789,66282.75377849746,4032.749532775976,69396.33370584196,69396.33370584196,0.0,0.0,0.0,0.0,0.0,82525.02590871166
2010,38,62211.86017478153,73981.36325926389,4140.52057052489,69396.33370584196,69396.33370584196,0.0,0.0,0.0,0.0,0.0,82525.02590871166
2010,49,8030.861423220974,9550.173786267216,2569.007540822601,31922.313504687303,18043.04676351891,0.0,0.0,0.0,7078.42603799588,5829.2920312907245,37961.51191800737
2010,49,7962.571785268415,9468.964825499637,2578.2684919925646,31922.313504687303,18043.04676351891,0.0,0.0,0.0,6939.633370584197,6662.048035760828,37961.51191800737
2010,49,8058.177278401998,9582.657370574247,2561.2649906801016,31922.313504687303,18043.04676351891,0.0,0.0,0.0,6939.633370584197,6523.255368349145,37961.51191800737
2010,49,7935.255930087391,9436.481241192607,2562.57960638623,31922.313504687303,18043.04676351891,0.0,0.0,0.0,6939.633370584197,6384.46270093746,37961.51191800737
2010,49,7962.571785268415,9468.964825499637,2565.9029034783057,33310.24017880414,18043.04676351891,0.0,0.0,0.0,6939.633370584197,7078.42603799588,39612.0124361816
2010,38,-69081.79775280898,-82150.98471248227,5379.371120059311,188758.0276798901,49965.36026820621,138792.6674116839,0.0,0.0,0.0,0.0,224468.0704716957
2010,38,-70311.01123595505,-83612.74600629868,5404.392632378272,188758.0276798901,49965.36026820621,138792.6674116839,0.0,0.0,0.0,0.0,224468.0704716957
2010,38,-70447.59051186018,-83775.16392783384,5410.660580212897,188758.0276798901,49965.36026820621,138792.6674116839,0.0,0.0,0.0,0.0,224468.0704716957
2010,38,-69081.79775280898,-82150.98471248227,5297.164363560833,188758.0276798901,49965.36026820621,138792.6674116839,0.0,0.0,0.0,0.0,224468.0704716957
2010,38,-70311.01123595505,-83612.74600629868,5408.297627316728,188758.0276798901,49965.36026820621,138792.6674116839,0.0,0.0,0.0,0.0,224468.0704716957
2010,36,27466.09238451935,32662.244020720016,4303.755818879445,31922.313504687303,24982.680134103106,0.0,0.0,0.0,0.0,6662.048035760828,37961.51191800737
2010,36,34076.52933832709,40523.2714230216,4309.967069336024,31922.313504687303,24982.680134103106,0.0,0.0,0.0,0.0,6662.048035760828,37961.51191800737
2010,36,26755.880149812732,31817.670828737202,4332.256851810999,31922.313504687303,24982.680134103106,0.0,0.0,0.0,0.0,6662.048035760828,37961.51191800737
2010,36,32219.051186017477,38314.38769014347,4236.381246561097,31922.313504687303,24982.680134103106,0.0,0.0,0.0,0.0,6662.048035760828,37961.51191800737
2010,36,40331.86017478153,47962.01222933178,4323.2464841647325,31922.313504687303,24982.680134103106,0.0,0.0,0.0,0.0,6662.048035760828,37961.51191800737
2010,50,2410829.088639201,2866919.941977819,3321.988714706793,213740.7078139932,34698.16685292098,165163.27421990386,5829.2920312907245,0.0,0.0,0.0,254177.0797988319
2010,50,2417603.420724095,2874975.8708859626,3358.5723646571923,259542.28805984888,34698.16685292098,180430.4676351891,10825.828058111345,0.0,0.0,0.0,308643.5968985816
2010,50,2441217.9775280897,2903057.929519391,3366.1197863948823,224844.12120692796,34698.16685292098,165163.27421990386,3053.4386830570456,0.0,0.0,0.0,267381.0839442258
2010,50,2685558.302122347,3193623.591145787,3483.7005186065253,266481.9214304331,34698.16685292098,184594.2476575396,7356.011372819247,0.0,0.0,0.0,316896.0994894528
2010,50,2611395.7553058676,3105430.6597521966,3469.861146938957,234559.6079257458,34698.16685292098,152671.9341528523,10409.450055876294,0.0,0.0,0.0,278934.5875714454
2010,30,0.0,0.0,4349.578551876793,27758.53348233679,27758.53348233679,0.0,0.0,0.0,0.0,0.0,33010.010363484675
2010,30,0.0,0.0,4346.864492810009,27758.53348233679,27758.53348233679,0.0,0.0,0.0,0.0,0.0,33010.010363484675
2010,30,0.0,0.0,4344.308182734537,27758.53348233679,27758.53348233679,0.0,0.0,0.0,0.0,0.0,33010.010363484675
2010,30,0.0,0.0,4365.078519548791,27758.53348233679,27758.53348233679,0.0,0.0,0.0,0.0,0.0,33010.010363484675
2010,30,0.0,0.0,4351.159590938351,27758.53348233679,27758.53348233679,0.0,0.0,0.0,0.0,0.0,33010.010363484675
2010,60,327653.6828963795,389640.59376284096,4267.442095315924,95766.9405140619,97154.86718817876,0.0,13.879266741168392,0.0,0.0,0.0,113884.5357540221
2010,60,323556.30461922596,384768.05611678626,4323.8287460609945,81887.67377289351,83275.60044701035,0.0,13.879266741168392,0.0,0.0,0.0,97379.53057227976
2010,60,327926.84144818975,389965.4296059113,4362.373960956676,72172.18705407564,72172.18705407564,0.0,13.879266741168392,0.0,0.0,0.0,85826.02694506013
2010,60,307439.95006242197,365602.74137563776,4194.6206736620325,90215.23381759455,88827.30714347771,0.0,13.879266741168392,0.0,0.0,0.0,107282.53368132516
2010,60,309625.21847690386,368201.4281202003,4306.119443022027,98542.79386229558,98542.79386229558,0.0,27.758533482336784,0.0,0.0,0.0,117185.53679037056
2010,28,124696.87890137329,148287.5623615981,6197.141806781204,41637.800223505175,0.0,41637.800223505175,0.0,0.0,0.0,0.0,49515.015545227
2010,28,124560.29962546816,148125.14444006293,6202.774712849188,41637.800223505175,0.0,41637.800223505175,0.0,0.0,0.0,0.0,49515.015545227
2010,28,125926.09238451935,149749.3236554145,6194.088100997439,41637.800223505175,0.0,41637.800223505175,0.0,0.0,0.0,0.0,49515.015545227
2010,28,125379.77528089887,149099.65196927387,6195.732125525276,41637.800223505175,0.0,41637.800223505175,0.0,0.0,0.0,0.0,49515.015545227
2010,28,124560.29962546816,148125.14444006293,6204.275826033554,41637.800223505175,0.0,41637.800223505175,0.0,0.0,0.0,0.0,49515.015545227
2010,50,2429062.421972534,2888602.734502762,3898.125928412639,111034.13392934715,0.0,0.0,69396.33370584196,41637.800223505175,0.0,0.0,132040.0414539387
2010,50,2480962.5468164794,2950321.544686122,3941.225264484977,111034.13392934715,0.0,0.0,69396.33370584196,41637.800223505175,0.0,0.0,132040.0414539387
2010,50,2322530.586766542,2761916.7557053403,3949.986480754902,111034.13392934715,0.0,0.0,69396.33370584196,41637.800223505175,0.0,0.0,132040.0414539387
2010,50,2394917.602996255,2847998.2541189734,4088.0163481714712,111034.13392934715,0.0,0.0,69396.33370584196,41637.800223505175,0.0,0.0,132040.0414539387
2010,50,2489157.3033707864,2960066.6199782314,4071.322714899158,111034.13392934715,0.0,0.0,69396.33370584196,41637.800223505175,0.0,0.0,132040.0414539387
2010,37,1675786.7415730336,1992819.1718599123,168.02668703041914,263706.06808219943,167939.12756813757,87439.38046936087,69.39633370584195,0.0,0.0,7911.182042465983,313595.0984531043
2010,37,1675773.0836454432,1992802.930067759,165.1124794143443,265093.9947563163,167939.12756813757,87439.38046936087,69.39633370584195,0.0,0.0,9437.901383994506,315245.5989712786
2010,37,1675773.0836454432,1992802.930067759,175.0569511083952,265093.9947563163,167939.12756813757,87439.38046936087,69.39633370584195,0.0,0.0,9299.108716582823,315245.5989712786
2010,37,1675786.7415730336,1992819.1718599123,168.45208177887156,265093.9947563163,167939.12756813757,87439.38046936087,69.39633370584195,0.0,0.0,9299.108716582823,315245.5989712786
2010,37,1675773.0836454432,1992802.930067759,167.2617248425545,265093.9947563163,167939.12756813757,87439.38046936087,69.39633370584195,0.0,0.0,9299.108716582823,315245.5989712786
2010,41,20126.322097378277,23933.904917420696,2759.0747748640874,51353.28694232305,34698.16685292098,0.0,0.0,0.0,0.0,16655.12008940207,61068.519172446635
2010,41,19859.992509363296,23617.189970427138,2765.20260079906,51353.28694232305,34698.16685292098,0.0,0.0,0.0,0.0,16655.12008940207,61068.519172446635
2010,41,19989.74282147316,23771.486995885538,2762.644259127972,51353.28694232305,34698.16685292098,0.0,0.0,0.0,0.0,16655.12008940207,61068.519172446635
2010,41,19716.584269662922,23446.651152815226,2778.2982682228962,51353.28694232305,34698.16685292098,0.0,0.0,0.0,0.0,16655.12008940207,61068.519172446635
2010,41,19723.413233458177,23454.772048891984,2772.5431819408473,51353.28694232305,34698.16685292098,0.0,0.0,0.0,0.0,16655.12008940207,61068.519172446635
2010,27,55915.555555555555,66493.89707649316,3380.500738629545,54129.14029055673,48577.43359408938,0.0,0.0,0.0,0.0,5551.706696467357,64369.520208795104
2010,27,54153.68289637953,64398.70588868964,3381.6019877306085,54129.14029055673,48577.43359408938,0.0,0.0,0.0,0.0,5551.706696467357,64369.520208795104
2010,27,57021.84769038702,67809.48224092793,3405.0624455675634,54129.14029055673,48577.43359408938,0.0,0.0,0.0,0.0,5551.706696467357,64369.520208795104
2010,27,56338.95131086143,66997.39263325215,3358.97271768558,54129.14029055673,48577.43359408938,0.0,0.0,0.0,0.0,5551.706696467357,64369.520208795104
2010,27,54058.077403245945,64285.013343615035,3371.7780223754803,54129.14029055673,48577.43359408938,0.0,0.0,0.0,0.0,5551.706696467357,64369.520208795104
2010,64,31553515.398252185,37522943.024474025,50.601559395025504,5163087.227714642,0.0,5163087.227714642,21401.82931488166,-11797.376729993131,0.0,22206.826785869427,6139861.927608148
2010,64,31101834.074906368,36985810.7161651,57.840857447649434,5163087.227714642,0.0,5135328.694232305,21401.82931488166,-12491.340067051553,0.0,20818.900111752588,6139861.927608148
2010,64,32015686.009987514,38072549.02915684,54.986916844707466,5163087.227714642,0.0,5135328.694232305,18487.183299236298,-10548.242723287978,0.0,20818.900111752588,6139861.927608148
2010,64,32518707.483146068,38670734.234170824,50.669049148080354,5149207.960973473,0.0,5163087.227714642,20000.023374023654,-11103.413392934714,0.0,20818.900111752588,6123356.922426405
2010,64,32591367.65792759,38757140.568427525,53.61360552433492,5163087.227714642,0.0,5163087.227714642,21249.157380728808,-11103.413392934714,0.0,20818.900111752588,6139861.927608148
2010,25,-1774.1647940074906,-2109.808800741686,3826.7389113386985,45801.58024585569,47189.506919972526,0.0,0.0,0.0,0.0,0.0,54466.51709974969
2010,25,-1774.1647940074906,-2109.808800741686,3801.5576612937452,47189.506919972526,47189.506919972526,0.0,0.0,0.0,0.0,0.0,56117.01761792393
2010,25,-1774.1647940074906,-2109.808800741686,3847.592210468363,45801.58024585569,47189.506919972526,0.0,0.0,0.0,0.0,0.0,54466.51709974969
2010,25,-1774.1647940074906,-2109.808800741686,3794.3987160362462,47189.506919972526,45801.58024585569,0.0,0.0,0.0,0.0,0.0,56117.01761792393
2010,25,-1774.1647940074906,-2109.808800741686,3821.348158969082,47189.506919972526,47189.506919972526,0.0,0.0,0.0,0.0,0.0,56117.01761792393
2010,53,2788402.4968789015,3315924.28606176,278.1819485719734,0.0,0.0,0.0,6939.633370584197,-138792.6674116839,0.0,0.0,0.0
2010,53,2788265.9176029963,3315761.868140225,273.79645998638205,0.0,0.0,0.0,6939.633370584197,-138792.6674116839,0.0,0.0,0.0
2010,53,2789631.7103620474,3317386.047355576,261.1532334290408,0.0,0.0,0.0,6939.633370584197,-138792.6674116839,0.0,0.0,0.0
2010,53,2788402.4968789015,3315924.28606176,281.9042160000315,0.0,0.0,0.0,6939.633370584197,-138792.6674116839,0.0,0.0,0.0
2010,53,2788265.9176029963,3315761.868140225,269.9106927971964,0.0,0.0,0.0,6939.633370584197,-138792.6674116839,0.0,0.0,0.0
2010,76,164851.18601747815,196038.43129293417,7782.891130795586,49965.36026820621,6939.633370584197,0.0,13.879266741168392,0.0,43025.726897622015,0.0,59418.018654272404
2010,76,158295.38077403247,188242.37105924665,7831.535612256534,49965.36026820621,6939.633370584197,0.0,13.879266741168392,0.0,43025.726897622015,0.0,59418.018654272404
2010,76,180011.48564294633,214066.82058333658,8001.180796339215,49965.36026820621,6939.633370584197,0.0,13.879266741168392,0.0,43025.726897622015,0.0,59418.018654272404
2010,76,159934.3320848939,190191.38611766853,7666.67218086697,49965.36026820621,6939.633370584197,0.0,13.879266741168392,0.0,43025.726897622015,0.0,59418.018654272404
2010,76,163895.13108614233,194901.50584218808,7811.568564261094,49965.36026820621,6939.633370584197,0.0,13.879266741168392,0.0,43025.726897622015,0.0,59418.018654272404
2010,50,6460.19975031211,7682.367688612913,3202.6365521903936,109646.20725523029,97154.86718817876,0.0,0.0,0.0,0.0,12213.754732228183,130389.54093576442
2010,50,6583.121098626717,7828.543817994555,3211.078421080187,106870.3539069966,97154.86718817876,0.0,0.0,0.0,0.0,10131.864721052925,127088.53989941595
2010,50,7962.571785268415,9468.964825499637,3219.80812104229,109646.20725523029,97154.86718817876,0.0,0.0,0.0,0.0,11936.169397404818,130389.54093576442
2010,50,6460.19975031211,7682.367688612913,3168.214761015123,108258.28058111346,97154.86718817876,0.0,0.0,0.0,0.0,10548.242723287978,128739.04041759021
2010,50,7948.913857677902,9452.723033346121,3182.455794428393,106870.3539069966,97154.86718817876,0.0,0.0,0.0,0.0,10270.657388464611,127088.53989941595
2010,92,152149.3133583021,180933.56459016458,7478.449459031779,38861.9468752715,0.0,0.0,18181.83943093059,0.0,16655.12008940207,0.0,46214.01450887853
2010,92,211151.56054931335,251098.10669335228,7525.191124815475,40249.873549388336,0.0,0.0,17140.89442534296,0.0,16655.12008940207,0.0,47864.51502705277
2010,92,116092.38451935082,138055.23330488324,7720.131985955244,38861.9468752715,0.0,0.0,17168.6529588253,0.0,16655.12008940207,0.0,46214.01450887853
2010,92,242428.21473158553,288291.8107249032,7366.776620671767,34698.16685292098,0.0,0.0,17321.324892978155,0.0,16655.12008940207,0.0,41262.51295435583
2010,92,100658.92634207242,119702.00817141052,7545.6420109427245,38861.9468752715,0.0,0.0,18015.28823003657,0.0,16655.12008940207,0.0,46214.01450887853
2010,35,176842.84644194756,210298.72480372092,4400.667714591645,94379.01383994505,88827.30714347771,0.0,0.0,0.0,0.0,6939.633370584197,112234.03523584786
2010,35,166394.531835206,197873.75380628146,4281.033765064109,84663.52712112719,79111.82042465983,0.0,0.0,0.0,0.0,6939.633370584197,100680.53160862823
2010,35,180953.88264669164,215187.50424192916,4065.989313002371,97154.86718817876,90215.23381759455,0.0,0.0,0.0,0.0,6939.633370584197,115535.03627219635
2010,35,203107.04119850186,241531.69111493154,4518.062509194091,79111.82042465983,72172.18705407564,0.0,0.0,0.0,0.0,6939.633370584197,94078.5295359313
2010,35,179041.77278401997,212913.65334043695,4273.276109215494,101318.64721052925,94379.01383994505,0.0,0.0,0.0,0.0,6939.633370584197,120486.53782671902
2010,52,20801.023720349564,24736.24944980437,5270.971503469235,34698.16685292098,13879.266741168394,0.0,0.0,0.0,19430.97343763575,0.0,41262.51295435583
2010,52,20814.681647940073,24752.491241957883,5323.713187935306,31922.313504687303,13879.266741168394,0.0,0.0,0.0,18043.04676351891,0.0,37961.51191800737
2010,52,20814.681647940073,24752.491241957883,5355.850195777245,36086.09352703782,15267.193415285232,0.0,0.0,0.0,20818.900111752588,0.0,42913.01347253007
2010,52,20801.023720349564,24736.24944980437,5093.887775467367,36086.09352703782,13879.266741168394,0.0,0.0,0.0,22206.826785869427,0.0,42913.01347253007
2010,52,20937.60299625468,24898.66737133953,5267.43754930721,31922.313504687303,13879.266741168394,0.0,0.0,0.0,18043.04676351891,0.0,37961.51191800737
2010,40,-12831.622971285893,-15259.163728227975,3086.2318984554727,15267.193415285232,333.1024017880414,0.0,0.0,0.0,0.0,15267.193415285232,18155.505699916568
2010,40,-13780.848938826466,-16387.968282897313,3078.4038526672657,15267.193415285232,333.1024017880414,0.0,0.0,0.0,0.0,15267.193415285232,18155.505699916568
2010,40,-12688.214731585518,-15088.62491061606,3079.402980581856,15267.193415285232,333.1024017880414,0.0,0.0,0.0,0.0,15267.193415285232,18155.505699916568
2010,40,-13104.78152309613,-15583.999571298287,3095.8693515198484,15267.193415285232,333.1024017880414,0.0,0.0,0.0,0.0,15267.193415285232,18155.505699916568
2010,40,-12695.043695380775,-15096.74580669282,3065.4464735865695,15267.193415285232,333.1024017880414,0.0,0.0,0.0,0.0,15267.193415285232,18155.505699916568
2010,56,13760.3620474407,16363.605594667042,4727.646356416824,47189.506919972526,47189.506919972526,0.0,0.0,0.0,0.0,0.0,56117.01761792393
2010,56,13794.50686641698,16404.21007505083,4790.113787255097,47189.506919972526,47189.506919972526,0.0,0.0,0.0,0.0,0.0,56117.01761792393
2010,56,13774.019975031211,16379.847386820556,4832.815747982082,47189.506919972526,47189.506919972526,0.0,0.0,0.0,0.0,0.0,56117.01761792393
2010,56,13780.848938826466,16387.968282897313,4646.971816244622,47189.506919972526,47189.506919972526,0.0,0.0,0.0,0.0,0.0,56117.01761792393
2010,56,13753.533083645443,16355.484698590282,4770.4946992588575,47189.506919972526,47189.506919972526,0.0,0.0,0.0,0.0,0.0,56117.01761792393
2010,62,4144771.285892634,4928896.664827401,383.0253578315973,564886.1563655535,0.0,416378.00223505177,9715.486718817874,138792.6674116839,0.0,0.0,671753.7108969128
2010,62,4145590.761548065,4929871.172356612,373.9143845765053,564886.1563655535,0.0,416378.00223505177,9715.486718817874,138792.6674116839,0.0,0.0,671753.7108969128
